site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
P396 20MAY06 2020.3450 58975 2104 3 -123.8  -1795 -0.317431   5019342  0.317231    54  0.561500  0.0083 0.000824 0.001244 0.003912  0.104307  0.115553 -0.124617  45.3095128885 -123.8228967404    54.56150
P396 20MAY07 2020.3477 58976 2104 4 -123.8  -1795 -0.315029   5019342  0.317122    54  0.557235  0.0083 0.000783 0.001190 0.003567  0.149201  0.026819 -0.075523  45.3095128872 -123.8228967103    54.55723
P396 20MAY08 2020.3504 58977 2104 5 -123.8  -1795 -0.315302   5019342  0.319607    54  0.557039  0.0083 0.000832 0.001261 0.003867  0.068981  0.073910 -0.108123  45.3095129092 -123.8228967142    54.55704
P396 20MAY09 2020.3532 58978 2104 6 -123.8  -1795 -0.314949   5019342  0.317544    54  0.556181  0.0083 0.000804 0.001237 0.003762  0.089646  0.057931 -0.104707  45.3095128903 -123.8228967102    54.55618
P396 20MAY10 2020.3559 58979 2105 0 -123.8  -1795 -0.315219   5019342  0.319141    54  0.562840  0.0083 0.000842 0.001276 0.003933  0.069188  0.099244 -0.079619  45.3095129043 -123.8228967141    54.56284
P396 20MAY11 2020.3587 58980 2105 1 -123.8  -1795 -0.317037   5019342  0.317677    54  0.563515  0.0083 0.000816 0.001220 0.003700  0.155370  0.033838 -0.039953  45.3095128908 -123.8228967377    54.56352
P396 20MAY12 2020.3614 58981 2105 2 -123.8  -1795 -0.316981   5019342  0.319061    54  0.566732  0.0083 0.000825 0.001237 0.003878  0.104291  0.047427 -0.144739  45.3095129029 -123.8228967375    54.56673
P396 20MAY13 2020.3641 58982 2105 3 -123.8  -1795 -0.316890   5019342  0.318704    54  0.561500  0.0083 0.000799 0.001247 0.003859  0.104306  0.137770 -0.166358  45.3095128993 -123.8228967368    54.56150
P396 20MAY14 2020.3669 58983 2105 4 -123.8  -1795 -0.316840   5019342  0.317238    54  0.560773  0.0083 0.000808 0.001245 0.003777  0.083446  0.044565 -0.119370  45.3095128858 -123.8228967366    54.56077
P396 20MAY15 2020.3696 58984 2105 5 -123.8  -1795 -0.316518   5019342  0.318676    54  0.560245  0.0083 0.000800 0.001217 0.003690  0.103448  0.012586 -0.100722  45.3095128984 -123.8228967330    54.56024
P396 20MAY16 2020.3723 58985 2105 6 -123.8  -1795 -0.316396   5019342  0.319830    54  0.563696  0.0083 0.000820 0.001219 0.003790  0.121199  0.024767 -0.106696  45.3095129084 -123.8228967319    54.56370
P396 20MAY17 2020.3751 58986 2106 0 -123.8  -1795 -0.316654   5019342  0.319535    54  0.565892  0.0083 0.000801 0.001238 0.003790  0.092343  0.084389 -0.176137  45.3095129054 -123.8228967357    54.56589
P396 20MAY18 2020.3778 58987 2106 1 -123.8  -1795 -0.317284   5019342  0.318039    54  0.563895  0.0083 0.000796 0.001247 0.003747  0.090206  0.013525 -0.150022  45.3095128916 -123.8228967441    54.56390
P396 20MAY19 2020.3806 58988 2106 2 -123.8  -1795 -0.314989   5019342  0.318815    54  0.562723  0.0083 0.000795 0.001224 0.003735  0.099567  0.058208 -0.147884  45.3095128982 -123.8228967154    54.56272
P396 20MAY20 2020.3833 58989 2106 3 -123.8  -1795 -0.316139   5019342  0.318928    54  0.563781  0.0083 0.000806 0.001231 0.003757  0.063059 -0.014780 -0.106553  45.3095128989 -123.8228967305    54.56378
P396 20MAY21 2020.3860 58990 2106 4 -123.8  -1795 -0.316365   5019342  0.316696    54  0.560363  0.0083 0.000777 0.001232 0.003649  0.080451  0.040734 -0.157456  45.3095128785 -123.8228967338    54.56036
P396 20MAY22 2020.3888 58991 2106 5 -123.8  -1795 -0.317251   5019342  0.317720    54  0.562314  0.0083 0.000807 0.001212 0.003779  0.108047  0.022913 -0.118883  45.3095128874 -123.8228967456    54.56231
P396 20MAY23 2020.3915 58992 2106 6 -123.8  -1795 -0.315095   5019342  0.319160    54  0.561043  0.0083 0.000815 0.001219 0.003795  0.084956  0.038731 -0.124234  45.3095129000 -123.8228967186    54.56104
P396 20MAY24 2020.3943 58993 2107 0 -123.8  -1795 -0.314527   5019342  0.319858    54  0.562101  0.0083 0.000806 0.001205 0.003702  0.114696  0.056182 -0.100934  45.3095129059 -123.8228967118    54.56210
P396 20MAY25 2020.3970 58994 2107 1 -123.8  -1795 -0.316276   5019342  0.319889    54  0.564585  0.0083 0.000805 0.001217 0.003723  0.098751  0.071716 -0.109305  45.3095129058 -123.8228967346    54.56458
P396 20MAY26 2020.3997 58995 2107 2 -123.8  -1795 -0.316590   5019342  0.319976    54  0.564827  0.0083 0.000810 0.001217 0.003773  0.108519  0.077677 -0.143059  45.3095129063 -123.8228967390    54.56483
P396 20MAY27 2020.4025 58996 2107 3 -123.8  -1795 -0.315465   5019342  0.319784    54  0.559299  0.0083 0.000802 0.001201 0.003714  0.079154  0.059367 -0.130822  45.3095129042 -123.8228967252    54.55930
P396 20MAY28 2020.4052 58997 2107 4 -123.8  -1795 -0.316088   5019342  0.319604    54  0.565299  0.0083 0.000810 0.001260 0.003819  0.099431  0.027891 -0.157852  45.3095129022 -123.8228967336    54.56530
P396 20MAY29 2020.4079 58998 2107 5 -123.8  -1795 -0.314824   5019342  0.319443    54  0.564851  0.0083 0.000830 0.001242 0.003932  0.076600  0.017860 -0.158674  45.3095129005 -123.8228967179    54.56485
P396 20MAY30 2020.4107 58999 2107 6 -123.8  -1795 -0.314221   5019342  0.320979    54  0.564723  0.0083 0.000819 0.001212 0.003804  0.103317  0.069419 -0.126634  45.3095129139 -123.8228967107    54.56472
P396 20MAY31 2020.4134 59000 2108 0 -123.8  -1795 -0.315916   5019342  0.320887    54  0.566348  0.0083 0.000829 0.001235 0.003878  0.083810  0.052870 -0.127180  45.3095129127 -123.8228967328    54.56635
P396 20JUN01 2020.4162 59001 2108 1 -123.8  -1795 -0.316284   5019342  0.319595    54  0.560772  0.0083 0.000810 0.001208 0.003759  0.107914  0.036322 -0.120822  45.3095129008 -123.8228967379    54.56077
P396 20JUN02 2020.4189 59002 2108 2 -123.8  -1795 -0.315429   5019342  0.320822    54  0.556706  0.0083 0.000822 0.001253 0.003867  0.061926  0.057072 -0.171354  45.3095129115 -123.8228967275    54.55671
P396 20JUN03 2020.4216 59003 2108 3 -123.8  -1795 -0.316564   5019342  0.320081    54  0.564163  0.0083 0.000826 0.001248 0.003924  0.093184  0.004062 -0.142230  45.3095129045 -123.8228967424    54.56416
P396 20JUN04 2020.4244 59004 2108 4 -123.8  -1795 -0.314325   5019342  0.320595    54  0.565386  0.0083 0.000860 0.001326 0.004163  0.088418  0.058418 -0.201616  45.3095129087 -123.8228967144    54.56539
P396 20JUN05 2020.4271 59005 2108 5 -123.8  -1795 -0.314883   5019342  0.321700    54  0.564670  0.0083 0.000836 0.001255 0.003845  0.140460  0.057337 -0.087183  45.3095129183 -123.8228967219    54.56467
P396 20JUN06 2020.4298 59006 2108 6 -123.8  -1795 -0.314934   5019342  0.321891    54  0.570747  0.0083 0.000871 0.001284 0.004081  0.101336  0.043197 -0.118110  45.3095129197 -123.8228967231    54.57075
P396 20JUN07 2020.4326 59007 2109 0 -123.8  -1795 -0.317003   5019342  0.320924    54  0.565649  0.0083 0.000833 0.001244 0.003824  0.129974  0.019412 -0.125922  45.3095129107 -123.8228967499    54.56565
P396 20JUN08 2020.4353 59008 2109 1 -123.8  -1795 -0.315706   5019342  0.319966    54  0.565632  0.0083 0.000844 0.001291 0.004035  0.099775  0.046017 -0.159614  45.3095129017 -123.8228967338    54.56563
P396 20JUN09 2020.4381 59009 2109 2 -123.8  -1795 -0.316309   5019342  0.322077    54  0.559813  0.0083 0.000853 0.001275 0.003972  0.130123  0.049399 -0.119095  45.3095129203 -123.8228967420    54.55981
P396 20JUN10 2020.4408 59010 2109 3 -123.8  -1795 -0.314900   5019342  0.322965    54  0.562908  0.0083 0.000822 0.001246 0.003884  0.114809  0.071224 -0.153570  45.3095129280 -123.8228967245    54.56291
P396 20JUN11 2020.4435 59011 2109 4 -123.8  -1795 -0.313465   5019342  0.321102    54  0.556972  0.0083 0.000842 0.001317 0.004039  0.081006  0.038328 -0.169498  45.3095129109 -123.8228967066    54.55697
P396 20JUN12 2020.4463 59012 2109 5 -123.8  -1795 -0.314893   5019342  0.322365    54  0.561348  0.0083 0.000820 0.001215 0.003814  0.093939  0.026530 -0.131631  45.3095129219 -123.8228967253    54.56135
P396 20JUN13 2020.4490 59013 2109 6 -123.8  -1795 -0.315561   5019342  0.319540    54  0.570371  0.0083 0.000855 0.001264 0.003992  0.058795  0.107995 -0.125153  45.3095128961 -123.8228967343    54.57037
P396 20JUN14 2020.4517 59014 2110 0 -123.8  -1795 -0.314600   5019342  0.320468    54  0.561424  0.0083 0.000789 0.001195 0.003604  0.141886  0.054134 -0.078634  45.3095129041 -123.8228967225    54.56142
P396 20JUN15 2020.4545 59015 2110 1 -123.8  -1795 -0.315078   5019342  0.322206    54  0.562614  0.0083 0.000802 0.001202 0.003728  0.114966  0.015462 -0.064711  45.3095129194 -123.8228967291    54.56261
P396 20JUN16 2020.4572 59016 2110 2 -123.8  -1795 -0.316556   5019342  0.322866    54  0.559642  0.0083 0.000806 0.001228 0.003767  0.115079  0.017650 -0.104358  45.3095129250 -123.8228967484    54.55964
P396 20JUN17 2020.4600 59017 2110 3 -123.8  -1795 -0.315165   5019342  0.322383    54  0.558645  0.0083 0.000818 0.001248 0.003851  0.096665 -0.034665 -0.156937  45.3095129203 -123.8228967311    54.55865
P396 20JUN18 2020.4627 59018 2110 4 -123.8  -1795 -0.315563   5019342  0.321125    54  0.559913  0.0083 0.000817 0.001263 0.003911  0.090013  0.075397 -0.150901  45.3095129087 -123.8228967367    54.55991
P396 20JUN19 2020.4654 59019 2110 5 -123.8  -1795 -0.316799   5019342  0.322437    54  0.560304  0.0083 0.000807 0.001236 0.003817  0.092762  0.037434 -0.118660  45.3095129201 -123.8228967529    54.56030
P396 20JUN20 2020.4682 59020 2110 6 -123.8  -1795 -0.315105   5019342  0.320879    54  0.564717  0.0083 0.000814 0.001245 0.003792  0.099619 -0.034604 -0.106290  45.3095129057 -123.8228967318    54.56472
P396 20JUN21 2020.4709 59021 2111 0 -123.8  -1795 -0.313778   5019342  0.321757    54  0.559163  0.0083 0.000796 0.001258 0.003851  0.078439  0.063419 -0.195211  45.3095129133 -123.8228967153    54.55916
P396 20JUN22 2020.4736 59022 2111 1 -123.8  -1795 -0.314121   5019342  0.322976    54  0.557964  0.0083 0.000815 0.001257 0.003888  0.093051  0.103708 -0.121191  45.3095129239 -123.8228967202    54.55796
P396 20JUN23 2020.4764 59023 2111 2 -123.8  -1795 -0.314468   5019342  0.321736    54  0.558863  0.0083 0.000816 0.001274 0.003857  0.079953  0.038173 -0.154328  45.3095129124 -123.8228967251    54.55886
P396 20JUN24 2020.4791 59024 2111 3 -123.8  -1795 -0.316701   5019342  0.322940    54  0.561043  0.0083 0.000826 0.001245 0.003894  0.085622  0.002242 -0.165951  45.3095129229 -123.8228967540    54.56104
P396 20JUN25 2020.4819 59025 2111 4 -123.8  -1795 -0.313573   5019342  0.322451    54  0.567561  0.0083 0.000831 0.001239 0.003874  0.115571  0.048810 -0.125534  45.3095129182 -123.8228967146    54.56756
P396 20JUN26 2020.4846 59026 2111 5 -123.8  -1795 -0.314759   5019342  0.325556    54  0.556013  0.0083 0.000833 0.001243 0.003885  0.109414  0.051801 -0.117866  45.3095129458 -123.8228967302    54.55601
P396 20JUN27 2020.4873 59027 2111 6 -123.8  -1795 -0.315309   5019342  0.322286    54  0.559712  0.0083 0.000848 0.001280 0.003943  0.119748  0.021671 -0.141783  45.3095129160 -123.8228967376    54.55971
P396 20JUN28 2020.4901 59028 2112 0 -123.8  -1795 -0.315639   5019342  0.321317    54  0.564428  0.0083 0.000813 0.001258 0.003815  0.111895  0.035200 -0.144415  45.3095129069 -123.8228967423    54.56443
P396 20JUN29 2020.4928 59029 2112 1 -123.8  -1795 -0.314923   5019342  0.323132    54  0.564077  0.0083 0.000836 0.001257 0.003910  0.121647  0.098571 -0.118286  45.3095129229 -123.8228967336    54.56408
P396 20JUN30 2020.4956 59030 2112 2 -123.8  -1795 -0.315469   5019342  0.322826    54  0.564958  0.0083 0.000831 0.001246 0.003843  0.114668  0.026435 -0.132481  45.3095129198 -123.8228967411    54.56496
P396 20JUL01 2020.4983 59031 2112 3 -123.8  -1795 -0.314647   5019342  0.323603    54  0.562163  0.0083 0.000797 0.001217 0.003685  0.122786  0.062492 -0.083750  45.3095129264 -123.8228967311    54.56216
P396 20JUL02 2020.5010 59032 2112 4 -123.8  -1795 -0.314969   5019342  0.323350    54  0.562457  0.0083 0.000805 0.001221 0.003760  0.118929  0.039594 -0.113738  45.3095129238 -123.8228967356    54.56246
P396 20JUL03 2020.5038 59033 2112 5 -123.8  -1795 -0.314568   5019342  0.324503    54  0.561505  0.0083 0.000806 0.001247 0.003776  0.128831  0.045995 -0.147325  45.3095129339 -123.8228967310    54.56151
P396 20JUL04 2020.5065 59034 2112 6 -123.8  -1795 -0.315122   5019342  0.322117    54  0.563566  0.0083 0.000808 0.001215 0.003675  0.103357  0.032488 -0.101012  45.3095129120 -123.8228967385    54.56357
P396 20JUL05 2020.5092 59035 2113 0 -123.8  -1795 -0.314144   5019342  0.323557    54  0.559458  0.0083 0.000815 0.001253 0.003864  0.076840  0.024249 -0.175133  45.3095129247 -123.8228967265    54.55946
P396 20JUL06 2020.5120 59036 2113 1 -123.8  -1795 -0.316085   5019342  0.324191    54  0.557995  0.0083 0.000798 0.001216 0.003675  0.093779  0.035721 -0.125679  45.3095129300 -123.8228967518    54.55800
P396 20JUL07 2020.5147 59037 2113 2 -123.8  -1795 -0.314963   5019342  0.322681    54  0.566536  0.0083 0.000810 0.001227 0.003757  0.106898  0.045903 -0.146085  45.3095129161 -123.8228967379    54.56654
P396 20JUL08 2020.5175 59038 2113 3 -123.8  -1795 -0.314370   5019342  0.322099    54  0.569630  0.0083 0.000829 0.001233 0.003849  0.104539  0.107291 -0.123068  45.3095129105 -123.8228967308    54.56963
P396 20JUL09 2020.5202 59039 2113 4 -123.8  -1795 -0.315824   5019342  0.323607    54  0.559420  0.0083 0.000840 0.001260 0.003898  0.064870  0.067918 -0.113562  45.3095129237 -123.8228967498    54.55942
P396 20JUL10 2020.5229 59040 2113 5 -123.8  -1795 -0.314931   5019342  0.322613    54  0.550199  0.0083 0.000841 0.001271 0.003997  0.104979 -0.010713 -0.170773  45.3095129144 -123.8228967389    54.55020
P396 20JUL11 2020.5257 59041 2113 6 -123.8  -1795 -0.315127   5019342  0.322465    54  0.564625  0.0083 0.000827 0.001245 0.003865  0.125948  0.035387 -0.166902  45.3095129127 -123.8228967419    54.56462
P396 20JUL12 2020.5284 59042 2114 0 -123.8  -1795 -0.315226   5019342  0.325200    54  0.563641  0.0083 0.000847 0.001304 0.004058  0.112851  0.054808 -0.172182  45.3095129370 -123.8228967436    54.56364
P396 20JUL13 2020.5311 59043 2114 1 -123.8  -1795 -0.314452   5019342  0.322796    54  0.562334  0.0083 0.000841 0.001256 0.003928  0.109732  0.035633 -0.116835  45.3095129150 -123.8228967342    54.56233
P396 20JUL14 2020.5339 59044 2114 2 -123.8  -1795 -0.314688   5019342  0.322397    54  0.567412  0.0083 0.000836 0.001298 0.004055  0.116612  0.072655 -0.199889  45.3095129111 -123.8228967377    54.56741
P396 20JUL15 2020.5366 59045 2114 3 -123.8  -1795 -0.315148   5019342  0.321760    54  0.563667  0.0083 0.000834 0.001262 0.003875  0.117355  0.030701 -0.138477  45.3095129050 -123.8228967440    54.56367
P396 20JUL16 2020.5394 59046 2114 4 -123.8  -1795 -0.315935   5019342  0.323198    54  0.567785  0.0083 0.000855 0.001263 0.003930  0.144149 -0.008103 -0.122640  45.3095129176 -123.8228967545    54.56778
P396 20JUL17 2020.5421 59047 2114 5 -123.8  -1795 -0.313163   5019342  0.322090    54  0.567947  0.0083 0.000856 0.001290 0.004124  0.147553  0.092390 -0.192848  45.3095129073 -123.8228967196    54.56795
P396 20JUL18 2020.5448 59048 2114 6 -123.8  -1795 -0.315012   5019342  0.321831    54  0.563365  0.0083 0.000810 0.001256 0.003834  0.126216  0.002380 -0.135432  45.3095129046 -123.8228967436    54.56336
P396 20JUL19 2020.5476 59049 2115 0 -123.8  -1795 -0.315093   5019342  0.323438    54  0.564358  0.0083 0.000829 0.001263 0.003888  0.118588  0.024755 -0.128073  45.3095129187 -123.8228967452    54.56436
P396 20JUL20 2020.5503 59050 2115 1 -123.8  -1795 -0.316198   5019342  0.324927    54  0.568091  0.0083 0.000832 0.001242 0.003825  0.131391  0.006459 -0.076599  45.3095129318 -123.8228967597    54.56809
P396 20JUL21 2020.5530 59051 2115 2 -123.8  -1795 -0.313572   5019342  0.322808    54  0.567692  0.0083 0.000860 0.001250 0.003904  0.126821  0.016134 -0.102046  45.3095129124 -123.8228967267    54.56769
P396 20JUL22 2020.5558 59052 2115 3 -123.8  -1795 -0.312877   5019342  0.323864    54  0.571449  0.0083 0.000827 0.001262 0.003870  0.128740 -0.003925 -0.137385  45.3095129215 -123.8228967183    54.57145
P396 20JUL23 2020.5585 59053 2115 4 -123.8  -1795 -0.313449   5019342  0.322333    54  0.568710  0.0083 0.000825 0.001251 0.003865  0.079687 -0.023880 -0.151423  45.3095129074 -123.8228967260    54.56871
P396 20JUL24 2020.5613 59054 2115 5 -123.8  -1795 -0.314607   5019342  0.323246    54  0.569145  0.0083 0.000820 0.001249 0.003802  0.108688  0.007621 -0.143712  45.3095129153 -123.8228967413    54.56915
P396 20JUL25 2020.5640 59055 2115 6 -123.8  -1795 -0.314712   5019342  0.324241    54  0.565264  0.0083 0.000821 0.001254 0.003841  0.118651  0.009678 -0.151844  45.3095129239 -123.8228967431    54.56526
P396 20JUL26 2020.5667 59056 2116 0 -123.8  -1795 -0.313233   5019342  0.322826    54  0.564123  0.0083 0.000838 0.001262 0.003870  0.125713 -0.009848 -0.112464  45.3095129108 -123.8228967247    54.56412
P396 20JUL27 2020.5695 59057 2116 1 -123.8  -1795 -0.313275   5019342  0.324606    54  0.569088  0.0083 0.000848 0.001267 0.003966  0.126171  0.003282 -0.142931  45.3095129265 -123.8228967257    54.56909
P396 20JUL28 2020.5722 59058 2116 2 -123.8  -1795 -0.313664   5019342  0.323004    54  0.573124  0.0083 0.000874 0.001331 0.004072  0.130256 -0.011200 -0.119975  45.3095129117 -123.8228967311    54.57312
P396 20JUL29 2020.5749 59059 2116 3 -123.8  -1795 -0.311956   5019342  0.323763    54  0.569430  0.0083 0.000849 0.001322 0.004163  0.123765  0.064956 -0.189844  45.3095129182 -123.8228967098    54.56943
P396 20JUL30 2020.5777 59060 2116 4 -123.8  -1795 -0.312266   5019342  0.322142    54  0.564578  0.0083 0.000871 0.001312 0.004145  0.115604  0.071267 -0.155951  45.3095129033 -123.8228967142    54.56458
P396 20JUL31 2020.5804 59061 2116 5 -123.8  -1795 -0.312141   5019342  0.322721    54  0.569938  0.0083 0.000872 0.001284 0.004115  0.114104  0.090361 -0.150605  45.3095129081 -123.8228967131    54.56994
P396 20AUG01 2020.5832 59062 2116 6 -123.8  -1795 -0.309504   5019342  0.322172    54  0.569573  0.0083 0.000879 0.001280 0.004083  0.145017  0.008781 -0.135385  45.3095129028 -123.8228966799    54.56957
P396 20AUG02 2020.5859 59063 2117 0 -123.8  -1795 -0.311855   5019342  0.324888    54  0.561564  0.0083 0.000840 0.001273 0.003963  0.127851  0.022363 -0.123932  45.3095129269 -123.8228967104    54.56156
P396 20AUG03 2020.5886 59064 2117 1 -123.8  -1795 -0.311415   5019342  0.323340    54  0.566926  0.0083 0.000851 0.001265 0.003988  0.105555  0.065402 -0.127322  45.3095129127 -123.8228967053    54.56693
P396 20AUG04 2020.5914 59065 2117 2 -123.8  -1795 -0.309852   5019342  0.322542    54  0.563685  0.0083 0.000827 0.001250 0.003870  0.107435 -0.065217 -0.147720  45.3095129051 -123.8228966858    54.56369
P396 20AUG05 2020.5941 59066 2117 3 -123.8  -1795 -0.311925   5019342  0.323630    54  0.568546  0.0083 0.000851 0.001290 0.003979  0.116491  0.061104 -0.140684  45.3095129146 -123.8228967127    54.56855
P396 20AUG06 2020.5969 59067 2117 4 -123.8  -1795 -0.310372   5019342  0.322033    54  0.572236  0.0083 0.000899 0.001360 0.004457  0.094364  0.117710 -0.213973  45.3095128999 -123.8228966934    54.57224
P396 20AUG07 2020.5996 59068 2117 5 -123.8  -1795 -0.311730   5019342  0.323297    54  0.570862  0.0083 0.000841 0.001291 0.003977  0.130156  0.063611 -0.149857  45.3095129109 -123.8228967111    54.57086
P396 20AUG08 2020.6023 59069 2117 6 -123.8  -1795 -0.311639   5019342  0.322611    54  0.568745  0.0083 0.000830 0.001236 0.003846  0.131133  0.016667 -0.106610  45.3095129044 -123.8228967104    54.56874
P396 20AUG09 2020.6051 59070 2118 0 -123.8  -1795 -0.310916   5019342  0.319952    54  0.564005  0.0083 0.000848 0.001255 0.003936  0.130870  0.066039 -0.100425  45.3095128801 -123.8228967017    54.56400
P396 20AUG10 2020.6078 59071 2118 1 -123.8  -1795 -0.310273   5019342  0.321945    54  0.573139  0.0083 0.000822 0.001291 0.004040  0.101350  0.099813 -0.200985  45.3095128977 -123.8228966939    54.57314
P396 20AUG11 2020.6105 59072 2118 2 -123.8  -1795 -0.309966   5019342  0.320919    54  0.570496  0.0083 0.000827 0.001280 0.003909  0.136417  0.042452 -0.150652  45.3095128881 -123.8228966905    54.57050
P396 20AUG12 2020.6133 59073 2118 3 -123.8  -1795 -0.309981   5019342  0.322821    54  0.569533  0.0083 0.000848 0.001241 0.003929  0.131089  0.112183 -0.122259  45.3095129049 -123.8228966912    54.56953
P396 20AUG13 2020.6160 59074 2118 4 -123.8  -1795 -0.310794   5019342  0.322349    54  0.566853  0.0083 0.000844 0.001274 0.004007  0.116194  0.079164 -0.171368  45.3095129003 -123.8228967020    54.56685
P396 20AUG14 2020.6188 59075 2118 5 -123.8  -1795 -0.310429   5019342  0.322645    54  0.564132  0.0083 0.000863 0.001267 0.004047  0.107373  0.058319 -0.131956  45.3095129026 -123.8228966978    54.56413
P396 20AUG15 2020.6215 59076 2118 6 -123.8  -1795 -0.311608   5019342  0.323215    54  0.558275  0.0083 0.000847 0.001311 0.004042  0.089838  0.036641 -0.175112  45.3095129074 -123.8228967133    54.55827
P396 20AUG16 2020.6242 59077 2119 0 -123.8  -1795 -0.311295   5019342  0.320607    54  0.567988  0.0083 0.000859 0.001322 0.004181  0.049016  0.025600 -0.195702  45.3095128836 -123.8228967098    54.56799
P396 20AUG17 2020.6270 59078 2119 1 -123.8  -1795 -0.309459   5019342  0.321764    54  0.568374  0.0083 0.000865 0.001298 0.004133  0.086239  0.079631 -0.168923  45.3095128936 -123.8228966868    54.56837
P396 20AUG18 2020.6297 59079 2119 2 -123.8  -1795 -0.310473   5019342  0.321651    54  0.562009  0.0083 0.000865 0.001285 0.004121  0.091319  0.085633 -0.148461  45.3095128923 -123.8228967002    54.56201
P396 20AUG19 2020.6324 59080 2119 3 -123.8  -1795 -0.309024   5019342  0.321942    54  0.564534  0.0083 0.000847 0.001277 0.004061  0.100977  0.107912 -0.160940  45.3095128946 -123.8228966822    54.56453
P396 20AUG20 2020.6352 59081 2119 4 -123.8  -1795 -0.311642   5019342  0.323183    54  0.566056  0.0083 0.000858 0.001277 0.004017  0.106679  0.067892 -0.119769  45.3095129054 -123.8228967161    54.56606
P396 20AUG21 2020.6379 59082 2119 5 -123.8  -1795 -0.310537   5019342  0.322280    54  0.568607  0.0083 0.000883 0.001296 0.004129  0.096160  0.119272 -0.147811  45.3095128969 -123.8228967024    54.56861
P396 20AUG22 2020.6407 59083 2119 6 -123.8  -1795 -0.310547   5019342  0.324372    54  0.571911  0.0083 0.000851 0.001298 0.004098  0.091002  0.070703 -0.167826  45.3095129154 -123.8228967031    54.57191
P396 20AUG23 2020.6434 59084 2120 0 -123.8  -1795 -0.311390   5019342  0.324602    54  0.565543  0.0083 0.000839 0.001236 0.003889  0.117229  0.048560 -0.119264  45.3095129171 -123.8228967143    54.56554
P396 20AUG24 2020.6461 59085 2120 1 -123.8  -1795 -0.310996   5019342  0.321997    54  0.562818  0.0083 0.000855 0.001253 0.003948  0.110117  0.055330 -0.091964  45.3095128933 -123.8228967097    54.56282
P396 20AUG25 2020.6489 59086 2120 2 -123.8  -1795 -0.310873   5019342  0.322782    54  0.563245  0.0083 0.000851 0.001271 0.004002  0.088979  0.032290 -0.122709  45.3095129000 -123.8228967086    54.56325
P396 20AUG26 2020.6516 59087 2120 3 -123.8  -1795 -0.309717   5019342  0.323081    54  0.564172  0.0083 0.000852 0.001286 0.004017  0.091199  0.017033 -0.147943  45.3095129024 -123.8228966943    54.56417
P396 20AUG27 2020.6543 59088 2120 4 -123.8  -1795 -0.310804   5019342  0.322150    54  0.572660  0.0083 0.000838 0.001254 0.003930  0.105222  0.063885 -0.109942  45.3095128937 -123.8228967086    54.57266
P396 20AUG28 2020.6571 59089 2120 5 -123.8  -1795 -0.308023   5019342  0.321713    54  0.567324  0.0083 0.000857 0.001275 0.004050  0.100794  0.062361 -0.154469  45.3095128894 -123.8228966737    54.56732
P396 20AUG29 2020.6598 59090 2120 6 -123.8  -1795 -0.312758   5019342  0.321844    54  0.567365  0.0083 0.000862 0.001276 0.004182  0.097384  0.149352 -0.137284  45.3095128902 -123.8228967345    54.56736
P396 20AUG30 2020.6626 59091 2121 0 -123.8  -1795 -0.310505   5019342  0.321405    54  0.568963  0.0083 0.000835 0.001241 0.003850  0.103990  0.008281 -0.122868  45.3095128859 -123.8228967062    54.56896
P396 20AUG31 2020.6653 59092 2121 1 -123.8  -1795 -0.311934   5019342  0.321027    54  0.569820  0.0083 0.000832 0.001253 0.003886  0.094078  0.007587 -0.104390  45.3095128822 -123.8228967249    54.56982
P396 20SEP01 2020.6680 59093 2121 2 -123.8  -1795 -0.310457   5019342  0.321021    54  0.574178  0.0083 0.000866 0.001303 0.004064  0.094249  0.080612 -0.111558  45.3095128818 -123.8228967065    54.57418
P396 20SEP02 2020.6708 59094 2121 3 -123.8  -1795 -0.310678   5019342  0.322026    54  0.566081  0.0083 0.000817 0.001236 0.003821  0.118034  0.072131 -0.115461  45.3095128905 -123.8228967098    54.56608
P396 20SEP03 2020.6735 59095 2121 4 -123.8  -1795 -0.310125   5019342  0.321377    54  0.568197  0.0083 0.000855 0.001253 0.003935  0.126104  0.043798 -0.116027  45.3095128843 -123.8228967032    54.56820
P396 20SEP04 2020.6762 59096 2121 5 -123.8  -1795 -0.310546   5019342  0.320941    54  0.571160  0.0083 0.000822 0.001257 0.003826  0.103809  0.069048 -0.131873  45.3095128800 -123.8228967091    54.57116
P396 20SEP05 2020.6790 59097 2121 6 -123.8  -1795 -0.309574   5019342  0.320317    54  0.567975  0.0083 0.000819 0.001216 0.003783  0.112244  0.026543 -0.090328  45.3095128740 -123.8228966972    54.56798
P396 20SEP06 2020.6817 59098 2122 0 -123.8  -1795 -0.310330   5019342  0.320970    54  0.566127  0.0083 0.000879 0.001256 0.004059  0.091150  0.031948 -0.141182  45.3095128796 -123.8228967073    54.56613
P396 20SEP07 2020.6845 59099 2122 1 -123.8  -1795 -0.313269   5019342  0.321662    54  0.561496  0.0083 0.000876 0.001290 0.004139  0.073587  0.066957 -0.152638  45.3095128854 -123.8228967452    54.56150
P396 20SEP08 2020.6872 59100 2122 2 -123.8  -1795 -0.306719   5019342  0.323479    54  0.555664  0.0083 0.000888 0.001306 0.004232  0.081416  0.086589 -0.148200  45.3095129015 -123.8228966621    54.55566
