site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
P403 23JAN11 2023.0281 59955 2244 3 -124.1  -3046 -0.388645   5325357  0.474517   284  0.712869  0.0083 0.000888 0.001205 0.004257 -0.058015 -0.325461 -0.011730  48.0623212103 -124.1408759756   284.71287
P403 23JAN12 2023.0308 59956 2244 4 -124.1  -3046 -0.386440   5325357  0.471763   284  0.707762  0.0083 0.000979 0.001218 0.004612 -0.097214 -0.327995 -0.020964  48.0623211852 -124.1408759465   284.70776
P403 23JAN13 2023.0335 59957 2244 5 -124.1  -3046 -0.389838   5325357  0.469085   284  0.717331  0.0083 0.000986 0.001230 0.004938 -0.006836 -0.422149 -0.044156  48.0623211608 -124.1408759926   284.71733
P403 23JAN14 2023.0363 59958 2244 6 -124.1  -3046 -0.388849   5325357  0.475284   284  0.707998  0.0083 0.000912 0.001163 0.004355 -0.063530 -0.356617 -0.021673  48.0623212162 -124.1408759799   284.70800
P403 23JAN15 2023.0390 59959 2245 0 -124.1  -3046 -0.389280   5325357  0.476606   284  0.713628  0.0083 0.000988 0.001163 0.004895  0.004032 -0.461937 -0.181904  48.0623212277 -124.1408759862   284.71363
P403 23JAN16 2023.0418 59960 2245 1 -124.1  -3046 -0.388481   5325357  0.474775   284  0.715613  0.0083 0.000900 0.001135 0.004295 -0.032086 -0.357224 -0.054369  48.0623212109 -124.1408759760   284.71561
P403 23JAN17 2023.0445 59961 2245 2 -124.1  -3046 -0.388831   5325357  0.476176   284  0.716783  0.0083 0.000886 0.001117 0.004239 -0.066713 -0.398960 -0.059757  48.0623212232 -124.1408759812   284.71678
P403 23JAN18 2023.0472 59962 2245 3 -124.1  -3046 -0.387006   5325357  0.470883   284  0.708679  0.0083 0.000980 0.001159 0.004539 -0.015829 -0.417870 -0.068479  48.0623211752 -124.1408759571   284.70868
P403 23JAN19 2023.0500 59963 2245 4 -124.1  -3046 -0.388307   5325357  0.473280   284  0.717547  0.0083 0.000884 0.001142 0.004338 -0.061983 -0.423643 -0.019028  48.0623211964 -124.1408759751   284.71755
P403 23JAN20 2023.0527 59964 2245 5 -124.1  -3046 -0.386077   5325357  0.477213   284  0.699955  0.0083 0.000901 0.001130 0.004332 -0.050256 -0.363838 -0.086890  48.0623212314 -124.1408759457   284.69996
P403 23JAN21 2023.0554 59965 2245 6 -124.1  -3046 -0.386954   5325357  0.475838   284  0.699908  0.0083 0.000899 0.001135 0.004400 -0.068797 -0.352509 -0.106073  48.0623212187 -124.1408759580   284.69991
P403 23JAN22 2023.0582 59966 2246 0 -124.1  -3046 -0.388984   5325357  0.474618   284  0.714143  0.0083 0.000927 0.001188 0.004624 -0.069815 -0.378763 -0.091793  48.0623212074 -124.1408759857   284.71414
P403 23JAN23 2023.0609 59967 2246 1 -124.1  -3046 -0.389147   5325357  0.476842   284  0.716787  0.0083 0.000949 0.001145 0.004399 -0.060673 -0.353079 -0.105697  48.0623212271 -124.1408759885   284.71679
P403 23JAN24 2023.0637 59968 2246 2 -124.1  -3046 -0.387760   5325357  0.475151   284  0.711439  0.0083 0.000902 0.001199 0.004345 -0.069573 -0.306914  0.041352  48.0623212115 -124.1408759704   284.71144
P403 23JAN25 2023.0664 59969 2246 3 -124.1  -3046 -0.388150   5325357  0.476803   284  0.706034  0.0083 0.000920 0.001214 0.004330 -0.052011 -0.362870 -0.078384  48.0623212260 -124.1408759761   284.70603
P403 23JAN26 2023.0691 59970 2246 4 -124.1  -3046 -0.387071   5325357  0.477751   284  0.700975  0.0083 0.000906 0.001232 0.004294 -0.100847 -0.304218 -0.034901  48.0623212342 -124.1408759621   284.70098
P403 23JAN27 2023.0719 59971 2246 5 -124.1  -3046 -0.387528   5325357  0.476313   284  0.708527  0.0083 0.000930 0.001265 0.004306 -0.114595 -0.301509  0.017625  48.0623212209 -124.1408759688   284.70853
P403 23JAN28 2023.0746 59972 2246 6 -124.1  -3046 -0.387519   5325357  0.476300   284  0.709808  0.0083 0.000868 0.001172 0.004095 -0.063155 -0.320386 -0.029763  48.0623212204 -124.1408759692   284.70981
P403 23JAN29 2023.0773 59973 2247 0 -124.1  -3046 -0.387795   5325357  0.478277   284  0.698918  0.0083 0.000939 0.001255 0.004518 -0.058329 -0.339874 -0.026511  48.0623212379 -124.1408759734   284.69892
P403 23JAN30 2023.0801 59974 2247 1 -124.1  -3046 -0.387206   5325357  0.477229   284  0.709274  0.0083 0.000839 0.001159 0.003922 -0.060639 -0.302248 -0.035621  48.0623212281 -124.1408759660   284.70927
P403 23JAN31 2023.0828 59975 2247 2 -124.1  -3046 -0.388652   5325357  0.477739   284  0.712261  0.0083 0.000917 0.001194 0.004345 -0.019277 -0.370713 -0.069111  48.0623212323 -124.1408759859   284.71226
P403 23FEB01 2023.0856 59976 2247 3 -124.1  -3046 -0.388271   5325357  0.478762   284  0.709248  0.0083 0.000880 0.001195 0.004320 -0.035647 -0.382031 -0.036534  48.0623212412 -124.1408759813   284.70925
P403 23FEB02 2023.0883 59977 2247 4 -124.1  -3046 -0.387980   5325357  0.477266   284  0.712644  0.0083 0.000850 0.001188 0.004028 -0.101691 -0.272585  0.043003  48.0623212274 -124.1408759779   284.71264
P403 23FEB03 2023.0910 59978 2247 5 -124.1  -3046 -0.386490   5325357  0.474175   284  0.710372  0.0083 0.000896 0.001202 0.004288 -0.078057 -0.363753 -0.004770  48.0623211993 -124.1408759584   284.71037
P403 23FEB04 2023.0938 59979 2247 6 -124.1  -3046 -0.387601   5325357  0.474820   284  0.711434  0.0083 0.000932 0.001213 0.004246 -0.066823 -0.309911  0.032847  48.0623212047 -124.1408759738   284.71143
P403 23FEB05 2023.0965 59980 2248 0 -124.1  -3046 -0.388039   5325357  0.475386   284  0.712100  0.0083 0.000880 0.001159 0.004120 -0.056655 -0.334307 -0.011451  48.0623212094 -124.1408759802   284.71210
P403 23FEB06 2023.0992 59981 2248 1 -124.1  -3046 -0.388327   5325357  0.474292   284  0.714541  0.0083 0.000911 0.001220 0.004574 -0.066256 -0.391317  0.003243  48.0623211993 -124.1408759846   284.71454
P403 23FEB07 2023.1020 59982 2248 2 -124.1  -3046 -0.387939   5325357  0.474938   284  0.709254  0.0083 0.000982 0.001248 0.004720 -0.022406 -0.383172 -0.079289  48.0623212047 -124.1408759799   284.70925
P403 23FEB08 2023.1047 59983 2248 3 -124.1  -3046 -0.390232   5325357  0.477520   284  0.708125  0.0083 0.000897 0.001199 0.004452 -0.041197 -0.359757 -0.046288  48.0623212276 -124.1408760112   284.70813
P403 23FEB09 2023.1075 59984 2248 4 -124.1  -3046 -0.387858   5325357  0.475102   284  0.703754  0.0083 0.000962 0.001170 0.004654 -0.026643 -0.449753 -0.046721  48.0623212055 -124.1408759798   284.70375
P403 23FEB10 2023.1102 59985 2248 5 -124.1  -3046 -0.388149   5325357  0.472372   284  0.714972  0.0083 0.000973 0.001225 0.004745 -0.025953 -0.446652 -0.031799  48.0623211806 -124.1408759842   284.71497
P403 23FEB11 2023.1129 59986 2248 6 -124.1  -3046 -0.385816   5325357  0.475638   284  0.709646  0.0083 0.000887 0.001175 0.004203 -0.041866 -0.367141 -0.058161  48.0623212096 -124.1408759534   284.70965
P403 23FEB12 2023.1157 59987 2249 0 -124.1  -3046 -0.387850   5325357  0.477346   284  0.709609  0.0083 0.000851 0.001128 0.004054 -0.053062 -0.346962 -0.025970  48.0623212246 -124.1408759813   284.70961
P403 23FEB13 2023.1184 59988 2249 1 -124.1  -3046 -0.390953   5325357  0.477462   284  0.716219  0.0083 0.001005 0.001277 0.004805 -0.034316 -0.368701 -0.034850  48.0623212253 -124.1408760234   284.71622
P403 23FEB14 2023.1211 59989 2249 2 -124.1  -3046 -0.389167   5325357  0.477252   284  0.714765  0.0083 0.000876 0.001225 0.004203 -0.036352 -0.297883  0.018010  48.0623212231 -124.1408759999   284.71477
P403 23FEB15 2023.1239 59990 2249 3 -124.1  -3046 -0.388953   5325357  0.475666   284  0.706795  0.0083 0.000980 0.001300 0.004897  0.056160 -0.409173 -0.097549  48.0623212085 -124.1408759976   284.70679
P403 23FEB16 2023.1266 59991 2249 4 -124.1  -3046 -0.387252   5325357  0.477453   284  0.711370  0.0083 0.000969 0.001233 0.004993  0.009649 -0.416935 -0.151872  48.0623212242 -124.1408759753   284.71137
P403 23FEB17 2023.1294 59992 2249 5 -124.1  -3046 -0.387971   5325357  0.477866   284  0.708485  0.0083 0.000898 0.001189 0.004354 -0.035477 -0.388971 -0.051426  48.0623212276 -124.1408759854   284.70849
P403 23FEB18 2023.1321 59993 2249 6 -124.1  -3046 -0.387176   5325357  0.478473   284  0.710163  0.0083 0.000868 0.001167 0.004077 -0.057733 -0.346104 -0.012901  48.0623212327 -124.1408759753   284.71016
P403 23FEB19 2023.1348 59994 2250 0 -124.1  -3046 -0.390267   5325357  0.478642   284  0.707360  0.0083 0.000886 0.001140 0.004131 -0.049605 -0.352009 -0.051690  48.0623212339 -124.1408760172   284.70736
P403 23FEB20 2023.1376 59995 2250 1 -124.1  -3046 -0.383951   5325357  0.476256   284  0.711276  0.0083 0.000950 0.001223 0.004390 -0.050560 -0.313126  0.011168  48.0623212120 -124.1408759330   284.71128
P403 23FEB21 2023.1403 59996 2250 2 -124.1  -3046 -0.388322   5325357  0.474578   284  0.719673  0.0083 0.000984 0.001363 0.004807 -0.083706 -0.310951 -0.001763  48.0623211966 -124.1408759921   284.71967
P403 23FEB22 2023.1431 59997 2250 3 -124.1  -3046 -0.390261   5325357  0.479243   284  0.710687  0.0083 0.000903 0.001216 0.004282 -0.036330 -0.317881 -0.004670  48.0623212382 -124.1408760187   284.71069
P403 23FEB23 2023.1458 59998 2250 4 -124.1  -3046 -0.387077   5325357  0.480076   284  0.704395  0.0083 0.000916 0.001208 0.004562 -0.038698 -0.439408 -0.027887  48.0623212454 -124.1408759765   284.70440
P403 23FEB24 2023.1485 59999 2250 5 -124.1  -3046 -0.388305   5325357  0.480819   284  0.693439  0.0083 0.000838 0.001132 0.003844 -0.027800 -0.300409 -0.020104  48.0623212517 -124.1408759935   284.69344
P403 23FEB25 2023.1513 60000 2250 6 -124.1  -3046 -0.390042   5325357  0.478058   284  0.706209  0.0083 0.000823 0.001148 0.003909 -0.025299 -0.281334 -0.087586  48.0623212265 -124.1408760173   284.70621
P403 23FEB26 2023.1540 60001 2251 0 -124.1  -3046 -0.387859   5325357  0.476862   284  0.702679  0.0083 0.000929 0.001226 0.004312 -0.064397 -0.320064  0.014989  48.0623212154 -124.1408759885   284.70268
P403 23FEB27 2023.1567 60002 2251 1 -124.1  -3046 -0.386235   5325357  0.476634   284  0.707723  0.0083 0.001212 0.001477 0.006368  0.046002 -0.531991 -0.226112  48.0623212130 -124.1408759672   284.70772
P403 23MAR01 2023.1622 60004 2251 3 -124.1  -3046 -0.388515   5325357  0.477719   284  0.712868  0.0083 0.000842 0.001126 0.003856 -0.060803 -0.294912 -0.044932  48.0623212221 -124.1408759988   284.71287
P403 23MAR02 2023.1650 60005 2251 4 -124.1  -3046 -0.389867   5325357  0.475651   284  0.708901  0.0083 0.000931 0.001198 0.004498 -0.045941 -0.375951 -0.041212  48.0623212031 -124.1408760175   284.70890
P403 23MAR03 2023.1677 60006 2251 5 -124.1  -3046 -0.387298   5325357  0.474687   284  0.711023  0.0083 0.000948 0.001229 0.004923 -0.015284 -0.468970 -0.095275  48.0623211941 -124.1408759835   284.71102
P403 23MAR04 2023.1704 60007 2251 6 -124.1  -3046 -0.388611   5325357  0.479772   284  0.703029  0.0083 0.000876 0.001199 0.004333 -0.028613 -0.387916 -0.020675  48.0623212395 -124.1408760017   284.70303
P403 23MAR05 2023.1732 60008 2252 0 -124.1  -3046 -0.389591   5325357  0.479426   284  0.713635  0.0083 0.000977 0.001218 0.004707  0.015021 -0.436428 -0.127429  48.0623212360 -124.1408760153   284.71364
P403 23MAR06 2023.1759 60009 2252 1 -124.1  -3046 -0.388628   5325357  0.480589   284  0.702634  0.0083 0.000876 0.001164 0.004187 -0.023581 -0.326169 -0.079414  48.0623212461 -124.1408760029   284.70263
P403 23MAR07 2023.1786 60010 2252 2 -124.1  -3046 -0.388605   5325357  0.478782   284  0.713622  0.0083 0.000864 0.001159 0.004108 -0.048612 -0.352018 -0.047509  48.0623212295 -124.1408760031   284.71362
P403 23MAR09 2023.1841 60012 2252 4 -124.1  -3046 -0.386383   5325357  0.478164   284  0.693809  0.0083 0.000923 0.001237 0.004577 -0.020608 -0.378548 -0.068003  48.0623212233 -124.1408759743   284.69381
P403 23MAR10 2023.1869 60013 2252 5 -124.1  -3046 -0.389158   5325357  0.478214   284  0.715788  0.0083 0.000947 0.001180 0.004516 -0.024352 -0.391505 -0.068619  48.0623212234 -124.1408760121   284.71579
P403 23MAR11 2023.1896 60014 2252 6 -124.1  -3046 -0.390255   5325357  0.477953   284  0.704053  0.0083 0.000881 0.001184 0.004235 -0.061852 -0.360603 -0.030867  48.0623212207 -124.1408760273   284.70405
P403 23MAR12 2023.1923 60015 2253 0 -124.1  -3046 -0.388255   5325357  0.477812   284  0.711518  0.0083 0.000867 0.001166 0.004177 -0.078047 -0.330363 -0.013545  48.0623212191 -124.1408760010   284.71152
P403 23MAR13 2023.1951 60016 2253 1 -124.1  -3046 -0.387594   5325357  0.472469   284  0.711546  0.0083 0.000915 0.001218 0.004266 -0.096701 -0.259625 -0.060556  48.0623211707 -124.1408759926   284.71155
P403 23MAR15 2023.2005 60018 2253 3 -124.1  -3046 -0.386285   5325357  0.476197   284  0.701919  0.0083 0.000944 0.001202 0.004704 -0.019530 -0.438025 -0.105799  48.0623212035 -124.1408759761   284.70192
P403 23MAR16 2023.2033 60019 2253 4 -124.1  -3046 -0.388088   5325357  0.478837   284  0.706244  0.0083 0.000908 0.001162 0.004349 -0.045436 -0.396979 -0.071904  48.0623212269 -124.1408760008   284.70624
P403 23MAR17 2023.2060 60020 2253 5 -124.1  -3046 -0.387571   5325357  0.478742   284  0.704081  0.0083 0.000879 0.001159 0.004158 -0.034771 -0.340253 -0.035867  48.0623212257 -124.1408759944   284.70408
P403 23MAR18 2023.2088 60021 2253 6 -124.1  -3046 -0.388101   5325357  0.476852   284  0.702112  0.0083 0.000905 0.001170 0.004324 -0.076787 -0.354140 -0.072064  48.0623212083 -124.1408760020   284.70211
P403 23MAR19 2023.2115 60022 2254 0 -124.1  -3046 -0.386039   5325357  0.478720   284  0.702361  0.0083 0.000826 0.001138 0.003987 -0.080411 -0.344909  0.018591  48.0623212248 -124.1408759748   284.70236
P403 23MAR20 2023.2142 60023 2254 1 -124.1  -3046 -0.386903   5325357  0.476111   284  0.708757  0.0083 0.000845 0.001153 0.004173 -0.063641 -0.348452 -0.026940  48.0623212010 -124.1408759869   284.70876
P403 23MAR21 2023.2170 60024 2254 2 -124.1  -3046 -0.390138   5325357  0.478117   284  0.719930  0.0083 0.000887 0.001177 0.004310 -0.057148 -0.386413  0.025047  48.0623212187 -124.1408760308   284.71993
P403 23MAR22 2023.2197 60025 2254 3 -124.1  -3046 -0.388028   5325357  0.479613   284  0.707253  0.0083 0.000879 0.001169 0.004314 -0.035870 -0.336207 -0.081866  48.0623212318 -124.1408760030   284.70725
P403 23MAR23 2023.2225 60026 2254 4 -124.1  -3046 -0.386679   5325357  0.477213   284  0.709415  0.0083 0.000986 0.001247 0.004902  0.001930 -0.383112 -0.147197  48.0623212098 -124.1408759854   284.70941
P403 23MAR24 2023.2252 60027 2254 5 -124.1  -3046 -0.387420   5325357  0.475260   284  0.696727  0.0083 0.001175 0.001517 0.005792 -0.043171 -0.344828  0.034253  48.0623211919 -124.1408759959   284.69673
P403 23MAR25 2023.2279 60028 2254 6 -124.1  -3046 -0.387338   5325357  0.475284   284  0.700986  0.0083 0.000895 0.001179 0.004248 -0.034747 -0.334105 -0.044564  48.0623211918 -124.1408759953   284.70099
P403 23MAR26 2023.2307 60029 2255 0 -124.1  -3046 -0.388605   5325357  0.478442   284  0.705721  0.0083 0.000851 0.001156 0.004019 -0.061827 -0.305716 -0.044839  48.0623212198 -124.1408760128   284.70572
P403 23MAR27 2023.2334 60030 2255 1 -124.1  -3046 -0.387134   5325357  0.479947   284  0.703981  0.0083 0.000854 0.001131 0.004022 -0.070507 -0.314876 -0.047237  48.0623212330 -124.1408759936   284.70398
P403 23MAR28 2023.2361 60031 2255 2 -124.1  -3046 -0.384099   5325357  0.479969   284  0.696081  0.0083 0.000897 0.001200 0.004352 -0.074576 -0.313670 -0.089659  48.0623212329 -124.1408759534   284.69608
P403 23MAR29 2023.2389 60032 2255 3 -124.1  -3046 -0.384647   5325357  0.477322   284  0.712250  0.0083 0.000927 0.001231 0.004485 -0.075501 -0.359092 -0.047663  48.0623212087 -124.1408759612   284.71225
P403 23MAR30 2023.2416 60033 2255 4 -124.1  -3046 -0.386741   5325357  0.478088   284  0.711900  0.0083 0.000888 0.001216 0.004347 -0.070201 -0.329830 -0.069998  48.0623212153 -124.1408759898   284.71190
P403 23MAR31 2023.2444 60034 2255 5 -124.1  -3046 -0.388466   5325357  0.477230   284  0.711578  0.0083 0.000881 0.001166 0.004378 -0.056595 -0.401565 -0.047161  48.0623212072 -124.1408760135   284.71158
P403 23APR01 2023.2471 60035 2255 6 -124.1  -3046 -0.387760   5325357  0.475609   284  0.713006  0.0083 0.000901 0.001174 0.004454 -0.055657 -0.385002 -0.051314  48.0623211923 -124.1408760045   284.71301
P403 23APR02 2023.2498 60036 2256 0 -124.1  -3046 -0.390876   5325357  0.473648   284  0.703237  0.0083 0.000913 0.001220 0.004435 -0.037165 -0.370311 -0.010494  48.0623211743 -124.1408760468   284.70324
P403 23APR03 2023.2526 60037 2256 1 -124.1  -3046 -0.388105   5325357  0.476709   284  0.703256  0.0083 0.000895 0.001149 0.004184 -0.057025 -0.333958 -0.052438  48.0623212015 -124.1408760102   284.70326
P403 23APR04 2023.2553 60038 2256 2 -124.1  -3046 -0.388750   5325357  0.477063   284  0.700280  0.0083 0.000894 0.001150 0.004239 -0.050584 -0.333382 -0.045854  48.0623212043 -124.1408760193   284.70028
P403 23APR05 2023.2580 60039 2256 3 -124.1  -3046 -0.387578   5325357  0.479000   284  0.702408  0.0083 0.000854 0.001128 0.004132 -0.055525 -0.363026 -0.045358  48.0623212214 -124.1408760041   284.70241
P403 23APR06 2023.2608 60040 2256 4 -124.1  -3046 -0.386634   5325357  0.479428   284  0.706838  0.0083 0.000888 0.001183 0.004204 -0.064645 -0.340629 -0.024643  48.0623212249 -124.1408759920   284.70684
P403 23APR07 2023.2635 60041 2256 5 -124.1  -3046 -0.388914   5325357  0.478534   284  0.712560  0.0083 0.000908 0.001227 0.004365 -0.080626 -0.323732  0.043548  48.0623212165 -124.1408760231   284.71256
P403 23APR08 2023.2663 60042 2256 6 -124.1  -3046 -0.390335   5325357  0.479143   284  0.714335  0.0083 0.000880 0.001183 0.004286 -0.064977 -0.322583  0.034222  48.0623212216 -124.1408760427   284.71433
P403 23APR09 2023.2690 60043 2257 0 -124.1  -3046 -0.387523   5325357  0.476282   284  0.702853  0.0083 0.000962 0.001237 0.004590 -0.062031 -0.376000 -0.035003  48.0623211956 -124.1408760054   284.70285
P403 23APR10 2023.2717 60044 2257 1 -124.1  -3046 -0.390861   5325357  0.476193   284  0.717153  0.0083 0.000895 0.001175 0.004381 -0.046632 -0.394383 -0.065305  48.0623211944 -124.1408760507   284.71715
P403 23APR11 2023.2745 60045 2257 2 -124.1  -3046 -0.390455   5325357  0.476194   284  0.707412  0.0083 0.000898 0.001194 0.004292 -0.064102 -0.371227 -0.039287  48.0623211941 -124.1408760458   284.70741
P403 23APR12 2023.2772 60046 2257 3 -124.1  -3046 -0.390677   5325357  0.476372   284  0.707367  0.0083 0.000843 0.001146 0.003981 -0.097113 -0.325098 -0.065300  48.0623211953 -124.1408760493   284.70737
P403 23APR13 2023.2799 60047 2257 4 -124.1  -3046 -0.392745   5325357  0.476991   284  0.707882  0.0083 0.000865 0.001158 0.004172 -0.101116 -0.350772  0.038478  48.0623212005 -124.1408760775   284.70788
P403 23APR14 2023.2827 60048 2257 5 -124.1  -3046 -0.394719   5325357  0.475959   284  0.711924  0.0083 0.000939 0.001217 0.004584 -0.086380 -0.388006 -0.039189  48.0623211909 -124.1408761045   284.71192
P403 23APR15 2023.2854 60049 2257 6 -124.1  -3046 -0.393064   5325357  0.478566   284  0.712436  0.0083 0.000908 0.001208 0.004380 -0.064204 -0.380261 -0.021017  48.0623212140 -124.1408760828   284.71244
P403 23APR16 2023.2882 60050 2258 0 -124.1  -3046 -0.392657   5325357  0.477184   284  0.700325  0.0083 0.000867 0.001218 0.004201 -0.080908 -0.328241  0.043257  48.0623212012 -124.1408760779   284.70033
P403 23APR17 2023.2909 60051 2258 1 -124.1  -3046 -0.396527   5325357  0.475598   284  0.712146  0.0083 0.000870 0.001138 0.004191 -0.064173 -0.349385 -0.048171  48.0623211866 -124.1408761303   284.71215
P403 23APR18 2023.2936 60052 2258 2 -124.1  -3046 -0.396261   5325357  0.472543   284  0.716106  0.0083 0.000912 0.001205 0.004427 -0.085740 -0.380752 -0.023342  48.0623211588 -124.1408761272   284.71611
P403 23APR19 2023.2964 60053 2258 3 -124.1  -3046 -0.394952   5325357  0.478371   284  0.707168  0.0083 0.000897 0.001197 0.004470 -0.050999 -0.399688 -0.072913  48.0623212109 -124.1408761102   284.70717
P403 23APR20 2023.2991 60054 2258 4 -124.1  -3046 -0.396162   5325357  0.477891   284  0.711785  0.0083 0.000921 0.001220 0.004503 -0.005431 -0.396358 -0.008945  48.0623212062 -124.1408761269   284.71178
P403 23APR21 2023.3018 60055 2258 5 -124.1  -3046 -0.395844   5325357  0.478572   284  0.704574  0.0083 0.000885 0.001186 0.004350 -0.074631 -0.371073  0.031682  48.0623212120 -124.1408761232   284.70457
P403 23APR22 2023.3046 60056 2258 6 -124.1  -3046 -0.394407   5325357  0.478811   284  0.695355  0.0083 0.000842 0.001152 0.004074 -0.068960 -0.346362  0.003102  48.0623212138 -124.1408761044   284.69536
P403 23APR23 2023.3073 60057 2259 0 -124.1  -3046 -0.394718   5325357  0.475496   284  0.719115  0.0083 0.000940 0.001264 0.005054  0.016269 -0.462492 -0.102977  48.0623211836 -124.1408761091   284.71911
P403 23APR24 2023.3101 60058 2259 1 -124.1  -3046 -0.394834   5325357  0.476202   284  0.704735  0.0083 0.001042 0.001398 0.004993 -0.035153 -0.407505 -0.093234  48.0623211896 -124.1408761112   284.70473
P403 23APR25 2023.3128 60059 2259 2 -124.1  -3046 -0.393589   5325357  0.478391   284  0.707318  0.0083 0.000883 0.001149 0.004215 -0.061940 -0.343640 -0.026402  48.0623212089 -124.1408760950   284.70732
P403 23APR26 2023.3155 60060 2259 3 -124.1  -3046 -0.394033   5325357  0.475822   284  0.705686  0.0083 0.000873 0.001152 0.004420 -0.024879 -0.367400 -0.090489  48.0623211855 -124.1408761014   284.70569
P403 23APR27 2023.3183 60061 2259 4 -124.1  -3046 -0.393600   5325357  0.479290   284  0.703928  0.0083 0.000906 0.001163 0.004489 -0.005534 -0.435319 -0.101030  48.0623212163 -124.1408760962   284.70393
P403 23APR28 2023.3210 60062 2259 5 -124.1  -3046 -0.391711   5325357  0.477132   284  0.710105  0.0083 0.000883 0.001161 0.004301 -0.052144 -0.343417 -0.118559  48.0623211966 -124.1408760713   284.71011
P403 23APR29 2023.3238 60063 2259 6 -124.1  -3046 -0.392608   5325357  0.476839   284  0.711258  0.0083 0.000904 0.001165 0.004488  0.016170 -0.416223 -0.050600  48.0623211936 -124.1408760838   284.71126
P403 23APR30 2023.3265 60064 2260 0 -124.1  -3046 -0.393787   5325357  0.476761   284  0.707101  0.0083 0.000893 0.001163 0.004263 -0.018493 -0.379064 -0.041297  48.0623211925 -124.1408761002   284.70710
P403 23MAY01 2023.3292 60065 2260 1 -124.1  -3046 -0.397596   5325357  0.478683   284  0.712046  0.0083 0.000885 0.001175 0.004398  0.009472 -0.407907 -0.058866  48.0623212095 -124.1408761518   284.71205
P403 23MAY02 2023.3320 60066 2260 2 -124.1  -3046 -0.395943   5325357  0.478060   284  0.709473  0.0083 0.000875 0.001191 0.004395 -0.032170 -0.381364 -0.024932  48.0623212035 -124.1408761301   284.70947
P403 23MAY03 2023.3347 60067 2260 3 -124.1  -3046 -0.397125   5325357  0.477660   284  0.710534  0.0083 0.000874 0.001149 0.004177 -0.033504 -0.336569 -0.043520  48.0623211996 -124.1408761465   284.71053
P403 23MAY04 2023.3374 60068 2260 4 -124.1  -3046 -0.397359   5325357  0.475582   284  0.705181  0.0083 0.000900 0.001164 0.004318  0.004914 -0.329269  0.005081  48.0623211805 -124.1408761501   284.70518
P403 23MAY05 2023.3402 60069 2260 5 -124.1  -3046 -0.394247   5325357  0.478761   284  0.704710  0.0083 0.000840 0.001103 0.004142 -0.014627 -0.379538 -0.071276  48.0623212088 -124.1408761089   284.70471
P403 23MAY06 2023.3429 60070 2260 6 -124.1  -3046 -0.395104   5325357  0.477355   284  0.708257  0.0083 0.000954 0.001204 0.004664 -0.007672 -0.386379 -0.134307  48.0623211958 -124.1408761209   284.70826
P403 23MAY07 2023.3457 60071 2261 0 -124.1  -3046 -0.397386   5325357  0.477741   284  0.710308  0.0083 0.000844 0.001120 0.004063 -0.025396 -0.358442 -0.075924  48.0623211989 -124.1408761520   284.71031
P403 23MAY08 2023.3484 60072 2261 1 -124.1  -3046 -0.395975   5325357  0.480131   284  0.702704  0.0083 0.000871 0.001124 0.004277 -0.023267 -0.394301 -0.062842  48.0623212201 -124.1408761336   284.70270
P403 23MAY09 2023.3511 60073 2261 2 -124.1  -3046 -0.395293   5325357  0.477590   284  0.710177  0.0083 0.000867 0.001142 0.004158 -0.020544 -0.343756 -0.042225  48.0623211969 -124.1408761250   284.71018
P403 23MAY10 2023.3539 60074 2261 3 -124.1  -3046 -0.396319   5325357  0.478320   284  0.708581  0.0083 0.000872 0.001159 0.004437 -0.028337 -0.354954 -0.042530  48.0623212031 -124.1408761393   284.70858
P403 23MAY11 2023.3566 60075 2261 4 -124.1  -3046 -0.396317   5325357  0.476792   284  0.713578  0.0083 0.000929 0.001152 0.004639 -0.010423 -0.424438 -0.082799  48.0623211890 -124.1408761397   284.71358
P403 23MAY12 2023.3593 60076 2261 5 -124.1  -3046 -0.396953   5325357  0.478403   284  0.710122  0.0083 0.000880 0.001156 0.004350 -0.057194 -0.381375 -0.077610  48.0623212031 -124.1408761488   284.71012
P403 23MAY13 2023.3621 60077 2261 6 -124.1  -3046 -0.396550   5325357  0.478446   284  0.708571  0.0083 0.000890 0.001165 0.004258 -0.038299 -0.304920 -0.069549  48.0623212032 -124.1408761439   284.70857
P403 23MAY14 2023.3648 60078 2262 0 -124.1  -3046 -0.393551   5325357  0.479512   284  0.710035  0.0083 0.000900 0.001159 0.004328 -0.036613 -0.315722 -0.042234  48.0623212124 -124.1408761042   284.71003
P403 23MAY15 2023.3676 60079 2262 1 -124.1  -3046 -0.396118   5325357  0.478186   284  0.709533  0.0083 0.000906 0.001190 0.004231 -0.053179 -0.297755 -0.005138  48.0623212001 -124.1408761391   284.70953
P403 23MAY16 2023.3703 60080 2262 2 -124.1  -3046 -0.395822   5325357  0.478428   284  0.710549  0.0083 0.000886 0.001131 0.004155 -0.047141 -0.309550 -0.050364  48.0623212020 -124.1408761356   284.71055
P403 23MAY17 2023.3730 60081 2262 3 -124.1  -3046 -0.395035   5325357  0.480730   284  0.702381  0.0083 0.000861 0.001147 0.004120 -0.068466 -0.304644 -0.017992  48.0623212223 -124.1408761256   284.70238
